Sample,Time,Decoder,Ann Row,Ann Class,Value,
9782377,97.824 ms,USB packet,Packets,Packet: NAK,NAK,
9786120,97.861 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9786435,97.864 ms,USB packet,Packets,Packet: NAK,NAK,
9786694,97.867 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9787010,97.870 ms,USB packet,Packets,Packet: NAK,NAK,
9791386,97.914 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9791703,97.917 ms,USB packet,Packets,Packet: NAK,NAK,
9791961,97.920 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9792276,97.923 ms,USB packet,Packets,Packet: NAK,NAK,
9796020,97.960 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9796335,97.963 ms,USB packet,Packets,Packet: NAK,NAK,
9796595,97.966 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9796912,97.969 ms,USB packet,Packets,Packet: NAK,NAK,
9800678,98.007 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9800995,98.010 ms,USB packet,Packets,Packet: NAK,NAK,
9801261,98.013 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9801576,98.016 ms,USB packet,Packets,Packet: NAK,NAK,
9806020,98.060 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9806335,98.063 ms,USB packet,Packets,Packet: NAK,NAK,
9806595,98.066 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9806912,98.069 ms,USB packet,Packets,Packet: NAK,NAK,
9810678,98.107 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9810995,98.110 ms,USB packet,Packets,Packet: NAK,NAK,
9811261,98.113 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9811577,98.116 ms,USB packet,Packets,Packet: NAK,NAK,
9815320,98.153 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9815636,98.156 ms,USB packet,Packets,Packet: NAK,NAK,
9815895,98.159 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9816211,98.162 ms,USB packet,Packets,Packet: NAK,NAK,
9819978,98.200 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9820295,98.203 ms,USB packet,Packets,Packet: NAK,NAK,
9820561,98.206 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9820876,98.209 ms,USB packet,Packets,Packet: NAK,NAK,
9828680,98.287 ms,USB packet,Packets,Packet: SOF,SOF 1334,
9829003,98.290 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9829319,98.293 ms,USB packet,Packets,Packet: NAK,NAK,
9829578,98.296 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9829894,98.299 ms,USB packet,Packets,Packet: NAK,NAK,
9833853,98.339 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9834171,98.342 ms,USB packet,Packets,Packet: NAK,NAK,
9834428,98.344 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9834744,98.347 ms,USB packet,Packets,Packet: NAK,NAK,
9838420,98.384 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9838735,98.387 ms,USB packet,Packets,Packet: NAK,NAK,
9838995,98.390 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9839312,98.393 ms,USB packet,Packets,Packet: NAK,NAK,
9843778,98.438 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9844096,98.441 ms,USB packet,Packets,Packet: NAK,NAK,
9844361,98.444 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9844677,98.447 ms,USB packet,Packets,Packet: NAK,NAK,
9848420,98.484 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9848735,98.487 ms,USB packet,Packets,Packet: NAK,NAK,
9848995,98.490 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9849312,98.493 ms,USB packet,Packets,Packet: NAK,NAK,
9854020,98.540 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9854337,98.543 ms,USB packet,Packets,Packet: NAK,NAK,
9854595,98.546 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9854910,98.549 ms,USB packet,Packets,Packet: NAK,NAK,
9858620,98.586 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9858936,98.589 ms,USB packet,Packets,Packet: NAK,NAK,
9859195,98.592 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9859511,98.595 ms,USB packet,Packets,Packet: NAK,NAK,
9861362,98.614 ms,USB request,USB BULK OUT,Bulk: Host-to-device,BULK out: [ 73 65 74 74 69 6E 67 73 0D ] : ACK,
9861362,98.614 ms,USB packet,Packets,Packet: OUT,OUT ADDR 43 EP 2,
9861687,98.617 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 73 65 74 74 69 6E 67 73 0D ],
9862602,98.626 ms,USB packet,Packets,Packet: ACK,ACK,
9863378,98.634 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9863695,98.637 ms,USB packet,Packets,Packet: NAK,NAK,
9863962,98.640 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9864278,98.643 ms,USB packet,Packets,Packet: NAK,NAK,
9868920,98.689 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9869237,98.692 ms,USB packet,Packets,Packet: NAK,NAK,
9869495,98.695 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9869812,98.698 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 65 66 66 65 63 74 3A 66 6C 61 6E 67 65 72 0D 0A ],
9871212,98.712 ms,USB packet,Packets,Packet: ACK,ACK,
9873478,98.735 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9873794,98.738 ms,USB packet,Packets,Packet: NAK,NAK,
9877920,98.779 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9878235,98.782 ms,USB packet,Packets,Packet: NAK,NAK,
9880578,98.806 ms,USB request,USB BULK IN,Bulk: Device-to-host,BULK in: [ 64 65 6C 61 79 3A 6F 66 66 0D 0A ] : ACK,
9880578,98.806 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9880896,98.809 ms,USB packet,Packets,Packet: NAK,NAK,
9882378,98.824 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9882694,98.827 ms,USB packet,Packets,Packet: NAK,NAK,
9886878,98.869 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9887195,98.872 ms,USB packet,Packets,Packet: NAK,NAK,
9887462,98.875 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9887777,98.878 ms,USB packet,Packets,Packet: NAK,NAK,
9891520,98.915 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9891835,98.918 ms,USB packet,Packets,Packet: NAK,NAK,
9892095,98.921 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9892412,98.924 ms,USB packet,Packets,Packet: NAK,NAK,
9896212,98.962 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9896528,98.965 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 64 65 6C 61 79 3A 6F 66 66 0D 0A ],
9897595,98.976 ms,USB packet,Packets,Packet: ACK,ACK,
9897828,98.978 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9898144,98.981 ms,USB packet,Packets,Packet: NAK,NAK,
9901720,99.017 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9902036,99.020 ms,USB packet,Packets,Packet: NAK,NAK,
9904487,99.045 ms,USB request,USB BULK IN,Bulk: Device-to-host,BULK in: [ 6F 63 74 61 76 65 3A 6F 66 66 0D 0A ] : ACK,
9904487,99.045 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9904803,99.048 ms,USB packet,Packets,Packet: NAK,NAK,
9906179,99.062 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9906495,99.065 ms,USB packet,Packets,Packet: NAK,NAK,
9910579,99.106 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9910894,99.109 ms,USB packet,Packets,Packet: NAK,NAK,
9911162,99.112 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9911478,99.115 ms,USB packet,Packets,Packet: NAK,NAK,
9915220,99.152 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9915535,99.155 ms,USB packet,Packets,Packet: NAK,NAK,
9915795,99.158 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9916112,99.161 ms,USB packet,Packets,Packet: NAK,NAK,
9919879,99.199 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9920195,99.202 ms,USB packet,Packets,Packet: NAK,NAK,
9920462,99.205 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9920778,99.208 ms,USB packet,Packets,Packet: NAK,NAK,
9928680,99.287 ms,USB packet,Packets,Packet: SOF,SOF 1335,
9929004,99.290 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9929320,99.293 ms,USB packet,Packets,Packet: NAK,NAK,
9929579,99.296 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9929895,99.299 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 6F 63 74 61 76 65 3A 6F 66 66 0D 0A ],
9931037,99.310 ms,USB packet,Packets,Packet: ACK,ACK,
9933479,99.335 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9933795,99.338 ms,USB packet,Packets,Packet: NAK,NAK,
9934062,99.341 ms,USB request,USB BULK IN,Bulk: Device-to-host,BULK in: [ 77 69 64 65 66 6C 61 6E 67 65 3A 6F 6E 0D 0A ] : ACK,
9934062,99.341 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9934378,99.344 ms,USB packet,Packets,Packet: NAK,NAK,
9938479,99.385 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9938796,99.388 ms,USB packet,Packets,Packet: NAK,NAK,
9939062,99.391 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9939377,99.394 ms,USB packet,Packets,Packet: NAK,NAK,
9943712,99.437 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9944028,99.440 ms,USB packet,Packets,Packet: NAK,NAK,
9944295,99.443 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9944612,99.446 ms,USB packet,Packets,Packet: NAK,NAK,
9949179,99.492 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9949496,99.495 ms,USB packet,Packets,Packet: NAK,NAK,
9949762,99.498 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9950078,99.501 ms,USB packet,Packets,Packet: NAK,NAK,
9953954,99.540 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9954269,99.543 ms,USB packet,Packets,Packet: NAK,NAK,
9954529,99.545 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9954845,99.548 ms,USB packet,Packets,Packet: DATA1,DATA1 [ 77 69 64 65 66 6C 61 6E 67 65 3A 6F 6E 0D 0A ],
9956179,99.562 ms,USB packet,Packets,Packet: ACK,ACK,
9958479,99.585 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9958795,99.588 ms,USB packet,Packets,Packet: NAK,NAK,
9962912,99.629 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9963227,99.632 ms,USB packet,Packets,Packet: NAK,NAK,
9965221,99.652 ms,USB request,USB BULK IN,Bulk: Device-to-host,BULK in: [ 6C 66 6F 53 70 65 65 64 3A 20 32 37 32 30 0D 0A ] : ACK,
9965221,99.652 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9965538,99.655 ms,USB packet,Packets,Packet: NAK,NAK,
9969779,99.698 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9970095,99.701 ms,USB packet,Packets,Packet: NAK,NAK,
9970362,99.704 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9970678,99.707 ms,USB packet,Packets,Packet: NAK,NAK,
9975504,99.755 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9975819,99.758 ms,USB packet,Packets,Packet: NAK,NAK,
9976079,99.761 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9976396,99.764 ms,USB packet,Packets,Packet: NAK,NAK,
9981079,99.811 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9981395,99.814 ms,USB packet,Packets,Packet: NAK,NAK,
9981662,99.817 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9981979,99.820 ms,USB packet,Packets,Packet: NAK,NAK,
9985712,99.857 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9986028,99.860 ms,USB packet,Packets,Packet: NAK,NAK,
9986296,99.863 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9986613,99.866 ms,USB packet,Packets,Packet: DATA0,DATA0 [ 6C 66 6F 53 70 65 65 64 3A 20 32 37 32 30 0D 0A ],
9988012,99.880 ms,USB packet,Packets,Packet: ACK,ACK,
9990179,99.902 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9990495,99.905 ms,USB packet,Packets,Packet: NAK,NAK,
9994296,99.943 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9994612,99.946 ms,USB packet,Packets,Packet: NAK,NAK,
9994879,99.949 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
9995195,99.952 ms,USB packet,Packets,Packet: NAK,NAK,
9999079,99.991 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 2,
9999396,99.994 ms,USB packet,Packets,Packet: NAK,NAK,
9999662,99.997 ms,USB packet,Packets,Packet: IN,IN ADDR 43 EP 1,
